일시,지점,지점명,기온(°C),습도(%)
2024-10-23 20:15:00,131.0,,13.18,64.5
2024-10-23 20:30:00,131.0,,13.15,65.0
2024-10-23 20:45:00,131.0,,13.12,65.5
2024-10-23 21:00:00,131.0,청주,13.1,66.0
2024-10-23 21:15:00,131.0,,13.02,66.5
2024-10-23 21:30:00,131.0,,12.95,67.0
2024-10-23 21:45:00,131.0,,12.88,67.5
2024-10-23 22:00:00,131.0,청주,12.8,68.0
2024-10-23 22:15:00,131.0,,12.75,68.25
2024-10-23 22:30:00,131.0,,12.7,68.5
2024-10-23 22:45:00,131.0,,12.65,68.75
2024-10-23 23:00:00,131.0,청주,12.6,69.0
2024-10-23 23:15:00,131.0,,12.48,69.5
2024-10-23 23:30:00,131.0,,12.35,70.0
2024-10-23 23:45:00,131.0,,12.22,70.5
2024-10-24 00:00:00,131.0,청주,12.1,71.0
2024-10-24 00:15:00,131.0,,11.95,71.75
2024-10-24 00:30:00,131.0,,11.8,72.5
2024-10-24 00:45:00,131.0,,11.65,73.25
2024-10-24 01:00:00,131.0,청주,11.5,74.0
2024-10-24 01:15:00,131.0,,11.28,75.25
2024-10-24 01:30:00,131.0,,11.05,76.5
2024-10-24 01:45:00,131.0,,10.82,77.75
2024-10-24 02:00:00,131.0,청주,10.6,79.0
2024-10-24 02:15:00,131.0,,10.45,80.0
2024-10-24 02:30:00,131.0,,10.3,81.0
2024-10-24 02:45:00,131.0,,10.15,82.0
2024-10-24 03:00:00,131.0,청주,10.0,83.0
2024-10-24 03:15:00,131.0,,9.95,83.25
2024-10-24 03:30:00,131.0,,9.9,83.5
2024-10-24 03:45:00,131.0,,9.85,83.75
2024-10-24 04:00:00,131.0,청주,9.8,84.0
2024-10-24 04:15:00,131.0,,9.7,84.25
2024-10-24 04:30:00,131.0,,9.6,84.5
2024-10-24 04:45:00,131.0,,9.5,84.75
2024-10-24 05:00:00,131.0,청주,9.4,85.0
2024-10-24 05:15:00,131.0,,9.43,84.0
2024-10-24 05:30:00,131.0,,9.45,83.0
2024-10-24 05:45:00,131.0,,9.48,82.0
2024-10-24 06:00:00,131.0,청주,9.5,81.0
2024-10-24 06:15:00,131.0,,9.32,82.0
2024-10-24 06:30:00,131.0,,9.15,83.0
2024-10-24 06:45:00,131.0,,8.98,84.0
2024-10-24 07:00:00,131.0,청주,8.8,85.0
2024-10-24 07:15:00,131.0,,8.98,84.75
2024-10-24 07:30:00,131.0,,9.15,84.5
2024-10-24 07:45:00,131.0,,9.32,84.25
2024-10-24 08:00:00,131.0,청주,9.5,84.0
2024-10-24 08:15:00,131.0,,9.75,82.5
2024-10-24 08:30:00,131.0,,10.0,81.0
2024-10-24 08:45:00,131.0,,10.25,79.5
2024-10-24 09:00:00,131.0,청주,10.5,78.0
2024-10-24 09:15:00,131.0,,10.9,74.75
2024-10-24 09:30:00,131.0,,11.3,71.5
2024-10-24 09:45:00,131.0,,11.7,68.25
2024-10-24 10:00:00,131.0,청주,12.1,65.0
2024-10-24 10:15:00,131.0,,12.62,64.0
2024-10-24 10:30:00,131.0,,13.15,63.0
2024-10-24 10:45:00,131.0,,13.68,62.0
2024-10-24 11:00:00,131.0,청주,14.2,61.0
2024-10-24 11:15:00,131.0,,14.65,58.25
2024-10-24 11:30:00,131.0,,15.1,55.5
2024-10-24 11:45:00,131.0,,15.55,52.75
2024-10-24 12:00:00,131.0,청주,16.0,50.0
2024-10-24 12:15:00,131.0,,16.25,49.25
2024-10-24 12:30:00,131.0,,16.5,48.5
2024-10-24 12:45:00,131.0,,16.75,47.75
2024-10-24 13:00:00,131.0,청주,17.0,47.0
2024-10-24 13:15:00,131.0,,17.3,46.25
2024-10-24 13:30:00,131.0,,17.6,45.5
2024-10-24 13:45:00,131.0,,17.9,44.75
2024-10-24 14:00:00,131.0,청주,18.2,44.0
2024-10-24 14:15:00,131.0,,18.35,43.0
2024-10-24 14:30:00,131.0,,18.5,42.0
2024-10-24 14:45:00,131.0,,18.65,41.0
2024-10-24 15:00:00,131.0,청주,18.8,40.0
2024-10-24 15:15:00,131.0,,18.73,40.25
2024-10-24 15:30:00,131.0,,18.65,40.5
2024-10-24 15:45:00,131.0,,18.58,40.75
2024-10-24 16:00:00,131.0,청주,18.5,41.0
2024-10-24 16:15:00,131.0,,18.42,41.5
2024-10-24 16:30:00,131.0,,18.35,42.0
2024-10-24 16:45:00,131.0,,18.27,42.5
2024-10-24 17:00:00,131.0,청주,18.2,43.0
2024-10-24 17:15:00,131.0,,17.9,44.5
2024-10-24 17:30:00,131.0,,17.6,46.0
2024-10-24 17:45:00,131.0,,17.3,47.5
2024-10-24 18:00:00,131.0,청주,17.0,49.0
2024-10-24 18:15:00,131.0,,16.8,50.5
2024-10-24 18:30:00,131.0,,16.6,52.0
2024-10-24 18:45:00,131.0,,16.4,53.5
2024-10-24 19:00:00,131.0,청주,16.2,55.0
2024-10-24 19:15:00,131.0,,15.8,57.25
2024-10-24 19:30:00,131.0,,15.4,59.5
2024-10-24 19:45:00,131.0,,15.0,61.75
2024-10-24 20:00:00,131.0,청주,14.6,64.0
2024-10-24 20:15:00,131.0,,14.28,66.0
2024-10-24 20:30:00,131.0,,13.95,68.0
2024-10-24 20:45:00,131.0,,13.62,70.0
2024-10-24 21:00:00,131.0,청주,13.3,72.0
2024-10-24 21:15:00,131.0,,13.05,72.75
2024-10-24 21:30:00,131.0,,12.8,73.5
2024-10-24 21:45:00,131.0,,12.55,74.25
2024-10-24 22:00:00,131.0,청주,12.3,75.0
2024-10-24 22:15:00,131.0,,12.23,75.25
2024-10-24 22:30:00,131.0,,12.15,75.5
2024-10-24 22:45:00,131.0,,12.08,75.75
2024-10-24 23:00:00,131.0,청주,12.0,76.0
2024-10-24 23:15:00,131.0,,11.82,76.25
2024-10-24 23:30:00,131.0,,11.65,76.5
2024-10-24 23:45:00,131.0,,11.48,76.75
2024-10-25 00:00:00,131.0,청주,11.3,77.0
2024-10-25 00:15:00,131.0,,11.12,77.75
2024-10-25 00:30:00,131.0,,10.95,78.5
2024-10-25 00:45:00,131.0,,10.78,79.25
2024-10-25 01:00:00,131.0,청주,10.6,80.0
2024-10-25 01:15:00,131.0,,10.58,80.0
2024-10-25 01:30:00,131.0,,10.55,80.0
2024-10-25 01:45:00,131.0,,10.52,80.0
2024-10-25 02:00:00,131.0,청주,10.5,80.0
2024-10-25 02:15:00,131.0,,10.28,81.0
2024-10-25 02:30:00,131.0,,10.05,82.0
2024-10-25 02:45:00,131.0,,9.82,83.0
2024-10-25 03:00:00,131.0,청주,9.6,84.0
2024-10-25 03:15:00,131.0,,9.65,83.75
2024-10-25 03:30:00,131.0,,9.7,83.5
2024-10-25 03:45:00,131.0,,9.75,83.25
2024-10-25 04:00:00,131.0,청주,9.8,83.0
2024-10-25 04:15:00,131.0,,9.68,83.5
2024-10-25 04:30:00,131.0,,9.55,84.0
2024-10-25 04:45:00,131.0,,9.43,84.5
2024-10-25 05:00:00,131.0,청주,9.3,85.0
2024-10-25 05:15:00,131.0,,9.25,85.25
2024-10-25 05:30:00,131.0,,9.2,85.5
2024-10-25 05:45:00,131.0,,9.15,85.75
2024-10-25 06:00:00,131.0,청주,9.1,86.0
2024-10-25 06:15:00,131.0,,9.15,85.75
2024-10-25 06:30:00,131.0,,9.2,85.5
2024-10-25 06:45:00,131.0,,9.25,85.25
2024-10-25 07:00:00,131.0,청주,9.3,85.0
2024-10-25 07:15:00,131.0,,9.55,83.75
2024-10-25 07:30:00,131.0,,9.8,82.5
2024-10-25 07:45:00,131.0,,10.05,81.25
2024-10-25 08:00:00,131.0,청주,10.3,80.0
2024-10-25 08:15:00,131.0,,10.73,78.5
2024-10-25 08:30:00,131.0,,11.15,77.0
2024-10-25 08:45:00,131.0,,11.58,75.5
2024-10-25 09:00:00,131.0,청주,12.0,74.0
2024-10-25 09:15:00,131.0,,12.6,72.0
2024-10-25 09:30:00,131.0,,13.2,70.0
2024-10-25 09:45:00,131.0,,13.8,68.0
2024-10-25 10:00:00,131.0,청주,14.4,66.0
2024-10-25 10:15:00,131.0,,15.2,63.25
2024-10-25 10:30:00,131.0,,16.0,60.5
2024-10-25 10:45:00,131.0,,16.8,57.75
2024-10-25 11:00:00,131.0,청주,17.6,55.0
2024-10-25 11:15:00,131.0,,18.18,54.25
2024-10-25 11:30:00,131.0,,18.75,53.5
2024-10-25 11:45:00,131.0,,19.32,52.75
2024-10-25 12:00:00,131.0,청주,19.9,52.0
2024-10-25 12:15:00,131.0,,20.25,49.5
2024-10-25 12:30:00,131.0,,20.6,47.0
2024-10-25 12:45:00,131.0,,20.95,44.5
2024-10-25 13:00:00,131.0,청주,21.3,42.0
2024-10-25 13:15:00,131.0,,21.3,41.75
2024-10-25 13:30:00,131.0,,21.3,41.5
2024-10-25 13:45:00,131.0,,21.3,41.25
2024-10-25 14:00:00,131.0,청주,21.3,41.0
2024-10-25 14:15:00,131.0,,21.38,41.25
2024-10-25 14:30:00,131.0,,21.45,41.5
2024-10-25 14:45:00,131.0,,21.52,41.75
2024-10-25 15:00:00,131.0,청주,21.6,42.0
2024-10-25 15:15:00,131.0,,21.48,41.75
2024-10-25 15:30:00,131.0,,21.35,41.5
2024-10-25 15:45:00,131.0,,21.22,41.25
2024-10-25 16:00:00,131.0,청주,21.1,41.0
2024-10-25 16:15:00,131.0,,20.9,41.75
2024-10-25 16:30:00,131.0,,20.7,42.5
2024-10-25 16:45:00,131.0,,20.5,43.25
2024-10-25 17:00:00,131.0,청주,20.3,44.0
2024-10-25 17:15:00,131.0,,20.05,45.0
2024-10-25 17:30:00,131.0,,19.8,46.0
2024-10-25 17:45:00,131.0,,19.55,47.0
2024-10-25 18:00:00,131.0,청주,19.3,48.0
2024-10-25 18:15:00,131.0,,19.1,50.0
2024-10-25 18:30:00,131.0,,18.9,52.0
2024-10-25 18:45:00,131.0,,18.7,54.0
2024-10-25 19:00:00,131.0,청주,18.5,56.0
2024-10-25 19:15:00,131.0,,18.3,57.0
2024-10-25 19:30:00,131.0,,18.1,58.0
2024-10-25 19:45:00,131.0,,17.9,59.0
2024-10-25 20:00:00,131.0,청주,17.7,60.0
2024-10-25 20:15:00,131.0,,17.42,61.25
2024-10-25 20:30:00,131.0,,17.15,62.5
2024-10-25 20:45:00,131.0,,16.88,63.75
2024-10-25 21:00:00,131.0,청주,16.6,65.0
2024-10-25 21:15:00,131.0,,16.4,66.0
2024-10-25 21:30:00,131.0,,16.2,67.0
2024-10-25 21:45:00,131.0,,16.0,68.0
2024-10-25 22:00:00,131.0,청주,15.8,69.0
2024-10-25 22:15:00,131.0,,15.62,70.0
2024-10-25 22:30:00,131.0,,15.45,71.0
2024-10-25 22:45:00,131.0,,15.28,72.0
2024-10-25 23:00:00,131.0,청주,15.1,73.0
2024-10-25 23:15:00,131.0,,15.02,73.0
2024-10-25 23:30:00,131.0,,14.95,73.0
2024-10-25 23:45:00,131.0,,14.88,73.0
2024-10-26 00:00:00,131.0,청주,14.8,73.0
2024-10-26 00:15:00,131.0,,14.73,73.5
2024-10-26 00:30:00,131.0,,14.65,74.0
2024-10-26 00:45:00,131.0,,14.58,74.5
2024-10-26 01:00:00,131.0,청주,14.5,75.0
2024-10-26 01:15:00,131.0,,14.4,75.5
2024-10-26 01:30:00,131.0,,14.3,76.0
2024-10-26 01:45:00,131.0,,14.2,76.5
2024-10-26 02:00:00,131.0,청주,14.1,77.0
2024-10-26 02:15:00,131.0,,13.98,77.25
2024-10-26 02:30:00,131.0,,13.85,77.5
2024-10-26 02:45:00,131.0,,13.72,77.75
2024-10-26 03:00:00,131.0,청주,13.6,78.0
2024-10-26 03:15:00,131.0,,13.4,79.0
2024-10-26 03:30:00,131.0,,13.2,80.0
2024-10-26 03:45:00,131.0,,13.0,81.0
2024-10-26 04:00:00,131.0,청주,12.8,82.0
2024-10-26 04:15:00,131.0,,12.73,82.5
2024-10-26 04:30:00,131.0,,12.65,83.0
2024-10-26 04:45:00,131.0,,12.58,83.5
2024-10-26 05:00:00,131.0,청주,12.5,84.0
2024-10-26 05:15:00,131.0,,12.45,84.25
2024-10-26 05:30:00,131.0,,12.4,84.5
2024-10-26 05:45:00,131.0,,12.35,84.75
2024-10-26 06:00:00,131.0,청주,12.3,85.0
2024-10-26 06:15:00,131.0,,12.23,85.0
2024-10-26 06:30:00,131.0,,12.15,85.0
2024-10-26 06:45:00,131.0,,12.08,85.0
2024-10-26 07:00:00,131.0,청주,12.0,85.0
2024-10-26 07:15:00,131.0,,12.25,84.5
2024-10-26 07:30:00,131.0,,12.5,84.0
2024-10-26 07:45:00,131.0,,12.75,83.5
2024-10-26 08:00:00,131.0,청주,13.0,83.0
2024-10-26 08:15:00,131.0,,13.52,81.0
2024-10-26 08:30:00,131.0,,14.05,79.0
2024-10-26 08:45:00,131.0,,14.58,77.0
2024-10-26 09:00:00,131.0,청주,15.1,75.0
2024-10-26 09:15:00,131.0,,15.75,72.75
2024-10-26 09:30:00,131.0,,16.4,70.5
2024-10-26 09:45:00,131.0,,17.05,68.25
2024-10-26 10:00:00,131.0,청주,17.7,66.0
2024-10-26 10:15:00,131.0,,18.48,63.5
2024-10-26 10:30:00,131.0,,19.25,61.0
2024-10-26 10:45:00,131.0,,20.02,58.5
2024-10-26 11:00:00,131.0,청주,20.8,56.0
2024-10-26 11:15:00,131.0,,21.28,53.75
2024-10-26 11:30:00,131.0,,21.75,51.5
2024-10-26 11:45:00,131.0,,22.22,49.25
2024-10-26 12:00:00,131.0,청주,22.7,47.0
2024-10-26 12:15:00,131.0,,22.9,47.0
2024-10-26 12:30:00,131.0,,23.1,47.0
2024-10-26 12:45:00,131.0,,23.3,47.0
2024-10-26 13:00:00,131.0,청주,23.5,47.0
2024-10-26 13:15:00,131.0,,23.52,47.0
2024-10-26 13:30:00,131.0,,23.55,47.0
2024-10-26 13:45:00,131.0,,23.58,47.0
2024-10-26 14:00:00,131.0,청주,23.6,47.0
2024-10-26 14:15:00,131.0,,23.52,47.0
2024-10-26 14:30:00,131.0,,23.45,47.0
2024-10-26 14:45:00,131.0,,23.38,47.0
2024-10-26 15:00:00,131.0,청주,23.3,47.0
2024-10-26 15:15:00,131.0,,23.22,47.25
2024-10-26 15:30:00,131.0,,23.15,47.5
2024-10-26 15:45:00,131.0,,23.08,47.75
2024-10-26 16:00:00,131.0,청주,23.0,48.0
2024-10-26 16:15:00,131.0,,22.85,48.5
2024-10-26 16:30:00,131.0,,22.7,49.0
2024-10-26 16:45:00,131.0,,22.55,49.5
2024-10-26 17:00:00,131.0,청주,22.4,50.0
2024-10-26 17:15:00,131.0,,22.05,51.25
2024-10-26 17:30:00,131.0,,21.7,52.5
2024-10-26 17:45:00,131.0,,21.35,53.75
2024-10-26 18:00:00,131.0,청주,21.0,55.0
2024-10-26 18:15:00,131.0,,20.88,54.75
2024-10-26 18:30:00,131.0,,20.75,54.5
2024-10-26 18:45:00,131.0,,20.62,54.25
2024-10-26 19:00:00,131.0,청주,20.5,54.0
2024-10-26 19:15:00,131.0,,20.25,54.25
2024-10-26 19:30:00,131.0,,20.0,54.5
2024-10-26 19:45:00,131.0,,19.75,54.75
2024-10-26 20:00:00,131.0,청주,19.5,55.0
2024-10-26 20:15:00,131.0,,19.42,55.25
2024-10-26 20:30:00,131.0,,19.35,55.5
2024-10-26 20:45:00,131.0,,19.27,55.75
2024-10-26 21:00:00,131.0,청주,19.2,56.0
2024-10-26 21:15:00,131.0,,19.0,56.75
2024-10-26 21:30:00,131.0,,18.8,57.5
2024-10-26 21:45:00,131.0,,18.6,58.25
2024-10-26 22:00:00,131.0,청주,18.4,59.0
2024-10-26 22:15:00,131.0,,18.3,59.0
2024-10-26 22:30:00,131.0,,18.2,59.0
2024-10-26 22:45:00,131.0,,18.1,59.0
2024-10-26 23:00:00,131.0,청주,18.0,59.0
2024-10-26 23:15:00,131.0,,17.52,62.0
2024-10-26 23:30:00,131.0,,17.05,65.0
2024-10-26 23:45:00,131.0,,16.58,68.0
2024-10-27 00:00:00,131.0,청주,16.1,71.0
2024-10-27 00:15:00,131.0,,16.0,71.5
2024-10-27 00:30:00,131.0,,15.9,72.0
2024-10-27 00:45:00,131.0,,15.8,72.5
2024-10-27 01:00:00,131.0,청주,15.7,73.0
2024-10-27 01:15:00,131.0,,15.77,72.75
2024-10-27 01:30:00,131.0,,15.85,72.5
2024-10-27 01:45:00,131.0,,15.92,72.25
2024-10-27 02:00:00,131.0,청주,16.0,72.0
2024-10-27 02:15:00,131.0,,15.7,73.25
2024-10-27 02:30:00,131.0,,15.4,74.5
2024-10-27 02:45:00,131.0,,15.1,75.75
2024-10-27 03:00:00,131.0,청주,14.8,77.0
2024-10-27 03:15:00,131.0,,14.68,77.5
2024-10-27 03:30:00,131.0,,14.55,78.0
2024-10-27 03:45:00,131.0,,14.42,78.5
2024-10-27 04:00:00,131.0,청주,14.3,79.0
2024-10-27 04:15:00,131.0,,14.3,78.75
2024-10-27 04:30:00,131.0,,14.3,78.5
2024-10-27 04:45:00,131.0,,14.3,78.25
2024-10-27 05:00:00,131.0,청주,14.3,78.0
2024-10-27 05:15:00,131.0,,14.3,78.5
2024-10-27 05:30:00,131.0,,14.3,79.0
2024-10-27 05:45:00,131.0,,14.3,79.5
2024-10-27 06:00:00,131.0,청주,14.3,80.0
2024-10-27 06:15:00,131.0,,14.32,80.0
2024-10-27 06:30:00,131.0,,14.35,80.0
2024-10-27 06:45:00,131.0,,14.38,80.0
2024-10-27 07:00:00,131.0,청주,14.4,80.0
2024-10-27 07:15:00,131.0,,14.38,79.75
2024-10-27 07:30:00,131.0,,14.35,79.5
2024-10-27 07:45:00,131.0,,14.32,79.25
2024-10-27 08:00:00,131.0,청주,14.3,79.0
2024-10-27 08:15:00,131.0,,14.55,78.5
2024-10-27 08:30:00,131.0,,14.8,78.0
2024-10-27 08:45:00,131.0,,15.05,77.5
2024-10-27 09:00:00,131.0,청주,15.3,77.0
2024-10-27 09:15:00,131.0,,15.52,76.5
2024-10-27 09:30:00,131.0,,15.75,76.0
2024-10-27 09:45:00,131.0,,15.98,75.5
2024-10-27 10:00:00,131.0,청주,16.2,75.0
2024-10-27 10:15:00,131.0,,16.35,74.25
2024-10-27 10:30:00,131.0,,16.5,73.5
2024-10-27 10:45:00,131.0,,16.65,72.75
2024-10-27 11:00:00,131.0,청주,16.8,72.0
2024-10-27 11:15:00,131.0,,17.02,71.0
2024-10-27 11:30:00,131.0,,17.25,70.0
2024-10-27 11:45:00,131.0,,17.48,69.0
2024-10-27 12:00:00,131.0,청주,17.7,68.0
2024-10-27 12:15:00,131.0,,18.1,67.25
2024-10-27 12:30:00,131.0,,18.5,66.5
2024-10-27 12:45:00,131.0,,18.9,65.75
2024-10-27 13:00:00,131.0,청주,19.3,65.0
2024-10-27 13:15:00,131.0,,19.32,65.25
2024-10-27 13:30:00,131.0,,19.35,65.5
2024-10-27 13:45:00,131.0,,19.38,65.75
2024-10-27 14:00:00,131.0,청주,19.4,66.0
2024-10-27 14:15:00,131.0,,19.4,65.25
2024-10-27 14:30:00,131.0,,19.4,64.5
2024-10-27 14:45:00,131.0,,19.4,63.75
2024-10-27 15:00:00,131.0,청주,19.4,63.0
2024-10-27 15:15:00,131.0,,19.35,63.75
2024-10-27 15:30:00,131.0,,19.3,64.5
2024-10-27 15:45:00,131.0,,19.25,65.25
2024-10-27 16:00:00,131.0,청주,19.2,66.0
2024-10-27 16:15:00,131.0,,19.1,66.75
2024-10-27 16:30:00,131.0,,19.0,67.5
2024-10-27 16:45:00,131.0,,18.9,68.25
2024-10-27 17:00:00,131.0,청주,18.8,69.0
2024-10-27 17:15:00,131.0,,18.68,69.75
2024-10-27 17:30:00,131.0,,18.55,70.5
2024-10-27 17:45:00,131.0,,18.42,71.25
2024-10-27 18:00:00,131.0,청주,18.3,72.0
2024-10-27 18:15:00,131.0,,18.15,72.25
2024-10-27 18:30:00,131.0,,18.0,72.5
2024-10-27 18:45:00,131.0,,17.85,72.75
2024-10-27 19:00:00,131.0,청주,17.7,73.0
2024-10-27 19:15:00,131.0,,17.18,75.0
2024-10-27 19:30:00,131.0,,16.65,77.0
2024-10-27 19:45:00,131.0,,16.12,79.0
2024-10-27 20:00:00,131.0,청주,15.6,81.0
2024-10-27 20:15:00,131.0,,15.52,81.0
2024-10-27 20:30:00,131.0,,15.45,81.0
2024-10-27 20:45:00,131.0,,15.38,81.0
2024-10-27 21:00:00,131.0,청주,15.3,81.0
2024-10-27 21:15:00,131.0,,15.35,80.0
2024-10-27 21:30:00,131.0,,15.4,79.0
2024-10-27 21:45:00,131.0,,15.45,78.0
2024-10-27 22:00:00,131.0,청주,15.5,77.0
2024-10-27 22:15:00,131.0,,15.38,78.25
2024-10-27 22:30:00,131.0,,15.25,79.5
2024-10-27 22:45:00,131.0,,15.12,80.75
2024-10-27 23:00:00,131.0,청주,15.0,82.0
2024-10-27 23:15:00,131.0,,14.9,82.5
2024-10-27 23:30:00,131.0,,14.8,83.0
2024-10-27 23:45:00,131.0,,14.7,83.5
2024-10-28 00:00:00,131.0,청주,14.6,84.0
2024-10-28 00:15:00,131.0,,14.52,84.5
2024-10-28 00:30:00,131.0,,14.45,85.0
2024-10-28 00:45:00,131.0,,14.38,85.5
2024-10-28 01:00:00,131.0,청주,14.3,86.0
2024-10-28 01:15:00,131.0,,14.38,85.75
2024-10-28 01:30:00,131.0,,14.45,85.5
2024-10-28 01:45:00,131.0,,14.52,85.25
2024-10-28 02:00:00,131.0,청주,14.6,85.0
2024-10-28 02:15:00,131.0,,14.55,85.25
2024-10-28 02:30:00,131.0,,14.5,85.5
2024-10-28 02:45:00,131.0,,14.45,85.75
2024-10-28 03:00:00,131.0,청주,14.4,86.0
2024-10-28 03:15:00,131.0,,14.3,86.25
2024-10-28 03:30:00,131.0,,14.2,86.5
2024-10-28 03:45:00,131.0,,14.1,86.75
2024-10-28 04:00:00,131.0,청주,14.0,87.0
2024-10-28 04:15:00,131.0,,13.9,87.25
2024-10-28 04:30:00,131.0,,13.8,87.5
2024-10-28 04:45:00,131.0,,13.7,87.75
2024-10-28 05:00:00,131.0,청주,13.6,88.0
2024-10-28 05:15:00,131.0,,13.65,87.5
2024-10-28 05:30:00,131.0,,13.7,87.0
2024-10-28 05:45:00,131.0,,13.75,86.5
2024-10-28 06:00:00,131.0,청주,13.8,86.0
2024-10-28 06:15:00,131.0,,13.73,86.75
2024-10-28 06:30:00,131.0,,13.65,87.5
2024-10-28 06:45:00,131.0,,13.58,88.25
2024-10-28 07:00:00,131.0,청주,13.5,89.0
2024-10-28 07:15:00,131.0,,13.52,88.75
2024-10-28 07:30:00,131.0,,13.55,88.5
2024-10-28 07:45:00,131.0,,13.58,88.25
2024-10-28 08:00:00,131.0,청주,13.6,88.0
2024-10-28 08:15:00,131.0,,13.7,88.0
2024-10-28 08:30:00,131.0,,13.8,88.0
2024-10-28 08:45:00,131.0,,13.9,88.0
2024-10-28 09:00:00,131.0,청주,14.0,88.0
2024-10-28 09:15:00,131.0,,14.25,86.5
2024-10-28 09:30:00,131.0,,14.5,85.0
2024-10-28 09:45:00,131.0,,14.75,83.5
2024-10-28 10:00:00,131.0,청주,15.0,82.0
2024-10-28 10:15:00,131.0,,15.28,80.25
2024-10-28 10:30:00,131.0,,15.55,78.5
2024-10-28 10:45:00,131.0,,15.82,76.75
2024-10-28 11:00:00,131.0,청주,16.1,75.0
2024-10-28 11:15:00,131.0,,16.28,74.0
2024-10-28 11:30:00,131.0,,16.45,73.0
2024-10-28 11:45:00,131.0,,16.62,72.0
2024-10-28 12:00:00,131.0,청주,16.8,71.0
2024-10-28 12:15:00,131.0,,16.9,70.75
2024-10-28 12:30:00,131.0,,17.0,70.5
2024-10-28 12:45:00,131.0,,17.1,70.25
2024-10-28 13:00:00,131.0,청주,17.2,70.0
2024-10-28 13:15:00,131.0,,17.27,70.0
2024-10-28 13:30:00,131.0,,17.35,70.0
2024-10-28 13:45:00,131.0,,17.42,70.0
2024-10-28 14:00:00,131.0,청주,17.5,70.0
2024-10-28 14:15:00,131.0,,17.75,69.0
2024-10-28 14:30:00,131.0,,18.0,68.0
2024-10-28 14:45:00,131.0,,18.25,67.0
2024-10-28 15:00:00,131.0,청주,18.5,66.0
2024-10-28 15:15:00,131.0,,18.5,66.25
2024-10-28 15:30:00,131.0,,18.5,66.5
2024-10-28 15:45:00,131.0,,18.5,66.75
2024-10-28 16:00:00,131.0,청주,18.5,67.0
2024-10-28 16:15:00,131.0,,18.5,65.5
2024-10-28 16:30:00,131.0,,18.5,64.0
2024-10-28 16:45:00,131.0,,18.5,62.5
2024-10-28 17:00:00,131.0,청주,18.5,61.0
2024-10-28 17:15:00,131.0,,18.35,62.0
2024-10-28 17:30:00,131.0,,18.2,63.0
2024-10-28 17:45:00,131.0,,18.05,64.0
2024-10-28 18:00:00,131.0,청주,17.9,65.0
2024-10-28 18:15:00,131.0,,17.85,65.0
2024-10-28 18:30:00,131.0,,17.8,65.0
2024-10-28 18:45:00,131.0,,17.75,65.0
2024-10-28 19:00:00,131.0,청주,17.7,65.0
2024-10-28 19:15:00,131.0,,17.65,64.25
2024-10-28 19:30:00,131.0,,17.6,63.5
2024-10-28 19:45:00,131.0,,17.55,62.75
2024-10-28 20:00:00,131.0,청주,17.5,62.0
2024-10-28 20:15:00,131.0,,17.38,61.75
2024-10-28 20:30:00,131.0,,17.25,61.5
2024-10-28 20:45:00,131.0,,17.12,61.25
2024-10-28 21:00:00,131.0,청주,17.0,61.0
2024-10-28 21:15:00,131.0,,16.8,61.0
2024-10-28 21:30:00,131.0,,16.6,61.0
2024-10-28 21:45:00,131.0,,16.4,61.0
2024-10-28 22:00:00,131.0,청주,16.2,61.0
2024-10-28 22:15:00,131.0,,16.18,60.75
2024-10-28 22:30:00,131.0,,16.15,60.5
2024-10-28 22:45:00,131.0,,16.12,60.25
2024-10-28 23:00:00,131.0,청주,16.1,60.0
2024-10-28 23:15:00,131.0,,15.98,60.0
2024-10-28 23:30:00,131.0,,15.85,60.0
2024-10-28 23:45:00,131.0,,15.72,60.0
2024-10-29 00:00:00,131.0,청주,15.6,60.0
2024-10-29 00:15:00,131.0,,15.52,59.75
2024-10-29 00:30:00,131.0,,15.45,59.5
2024-10-29 00:45:00,131.0,,15.38,59.25
2024-10-29 01:00:00,131.0,청주,15.3,59.0
2024-10-29 01:15:00,131.0,,15.23,59.25
2024-10-29 01:30:00,131.0,,15.15,59.5
2024-10-29 01:45:00,131.0,,15.08,59.75
2024-10-29 02:00:00,131.0,청주,15.0,60.0
2024-10-29 02:15:00,131.0,,14.95,59.75
2024-10-29 02:30:00,131.0,,14.9,59.5
2024-10-29 02:45:00,131.0,,14.85,59.25
2024-10-29 03:00:00,131.0,청주,14.8,59.0
2024-10-29 03:15:00,131.0,,14.75,58.5
2024-10-29 03:30:00,131.0,,14.7,58.0
2024-10-29 03:45:00,131.0,,14.65,57.5
2024-10-29 04:00:00,131.0,청주,14.6,57.0
2024-10-29 04:15:00,131.0,,14.52,57.25
2024-10-29 04:30:00,131.0,,14.45,57.5
2024-10-29 04:45:00,131.0,,14.38,57.75
2024-10-29 05:00:00,131.0,청주,14.3,58.0
2024-10-29 05:15:00,131.0,,14.12,58.75
2024-10-29 05:30:00,131.0,,13.95,59.5
2024-10-29 05:45:00,131.0,,13.78,60.25
2024-10-29 06:00:00,131.0,청주,13.6,61.0
2024-10-29 06:15:00,131.0,,13.52,62.0
2024-10-29 06:30:00,131.0,,13.45,63.0
2024-10-29 06:45:00,131.0,,13.38,64.0
2024-10-29 07:00:00,131.0,청주,13.3,65.0
2024-10-29 07:15:00,131.0,,13.45,64.75
2024-10-29 07:30:00,131.0,,13.6,64.5
2024-10-29 07:45:00,131.0,,13.75,64.25
